Matchname,Half,Time,Player1Name,Player1ClubName,XPos,Ypos
Arsenal v Manchester City,First Half,0.00,Mathieu DEBUCHY,Arsenal,12.33,-23.38
Arsenal v Manchester City,First Half,0.10,Mathieu DEBUCHY,Arsenal,12.33,-23.38
Arsenal v Manchester City,First Half,0.20,Mathieu DEBUCHY,Arsenal,12.33,-23.38
Arsenal v Manchester City,First Half,0.30,Mathieu DEBUCHY,Arsenal,12.33,-23.38
Arsenal v Manchester City,First Half,0.40,Mathieu DEBUCHY,Arsenal,12.33,-23.38
Arsenal v Manchester City,First Half,0.50,Mathieu DEBUCHY,Arsenal,12.28,-23.38
Arsenal v Manchester City,First Half,0.60,Mathieu DEBUCHY,Arsenal,12.23,-23.37
Arsenal v Manchester City,First Half,0.70,Mathieu DEBUCHY,Arsenal,12.17,-23.37
Arsenal v Manchester City,First Half,0.80,Mathieu DEBUCHY,Arsenal,12.08,-23.36
Arsenal v Manchester City,First Half,0.90,Mathieu DEBUCHY,Arsenal,11.96,-23.35
Arsenal v Manchester City,First Half,1.00,Mathieu DEBUCHY,Arsenal,11.84,-23.34
Arsenal v Manchester City,First Half,1.10,Mathieu DEBUCHY,Arsenal,11.71,-23.32
Arsenal v Manchester City,First Half,1.20,Mathieu DEBUCHY,Arsenal,11.56,-23.30
Arsenal v Manchester City,First Half,1.30,Mathieu DEBUCHY,Arsenal,11.41,-23.27
Arsenal v Manchester City,First Half,1.40,Mathieu DEBUCHY,Arsenal,11.25,-23.23
Arsenal v Manchester City,First Half,1.50,Mathieu DEBUCHY,Arsenal,11.09,-23.18
Arsenal v Manchester City,First Half,1.60,Mathieu DEBUCHY,Arsenal,10.90,-23.15
Arsenal v Manchester City,First Half,1.70,Mathieu DEBUCHY,Arsenal,10.69,-23.12
Arsenal v Manchester City,First Half,1.80,Mathieu DEBUCHY,Arsenal,10.46,-23.11
Arsenal v Manchester City,First Half,1.90,Mathieu DEBUCHY,Arsenal,10.20,-23.11
Arsenal v Manchester City,First Half,2.00,Mathieu DEBUCHY,Arsenal,9.91,-23.12
Arsenal v Manchester City,First Half,2.10,Mathieu DEBUCHY,Arsenal,9.59,-23.15
Arsenal v Manchester City,First Half,2.20,Mathieu DEBUCHY,Arsenal,9.26,-23.19
Arsenal v Manchester City,First Half,2.30,Mathieu DEBUCHY,Arsenal,8.92,-23.23
Arsenal v Manchester City,First Half,2.40,Mathieu DEBUCHY,Arsenal,8.57,-23.27
Arsenal v Manchester City,First Half,2.50,Mathieu DEBUCHY,Arsenal,8.21,-23.30
Arsenal v Manchester City,First Half,2.60,Mathieu DEBUCHY,Arsenal,7.84,-23.33
Arsenal v Manchester City,First Half,2.70,Mathieu DEBUCHY,Arsenal,7.47,-23.35
Arsenal v Manchester City,First Half,2.80,Mathieu DEBUCHY,Arsenal,7.10,-23.36
Arsenal v Manchester City,First Half,2.90,Mathieu DEBUCHY,Arsenal,6.72,-23.35
Arsenal v Manchester City,First Half,3.00,Mathieu DEBUCHY,Arsenal,6.36,-23.35
Arsenal v Manchester City,First Half,3.10,Mathieu DEBUCHY,Arsenal,6.01,-23.35
Arsenal v Manchester City,First Half,3.20,Mathieu DEBUCHY,Arsenal,5.67,-23.35
Arsenal v Manchester City,First Half,3.30,Mathieu DEBUCHY,Arsenal,5.35,-23.35
Arsenal v Manchester City,First Half,3.40,Mathieu DEBUCHY,Arsenal,5.05,-23.35
Arsenal v Manchester City,First Half,3.50,Mathieu DEBUCHY,Arsenal,4.77,-23.36
Arsenal v Manchester City,First Half,3.60,Mathieu DEBUCHY,Arsenal,4.47,-23.37
Arsenal v Manchester City,First Half,3.70,Mathieu DEBUCHY,Arsenal,4.13,-23.38
Arsenal v Manchester City,First Half,3.80,Mathieu DEBUCHY,Arsenal,3.76,-23.38
Arsenal v Manchester City,First Half,3.90,Mathieu DEBUCHY,Arsenal,3.34,-23.39
Arsenal v Manchester City,First Half,4.00,Mathieu DEBUCHY,Arsenal,2.91,-23.38
Arsenal v Manchester City,First Half,4.10,Mathieu DEBUCHY,Arsenal,2.46,-23.37
Arsenal v Manchester City,First Half,4.20,Mathieu DEBUCHY,Arsenal,2.03,-23.34
Arsenal v Manchester City,First Half,4.30,Mathieu DEBUCHY,Arsenal,1.62,-23.30
Arsenal v Manchester City,First Half,4.40,Mathieu DEBUCHY,Arsenal,1.23,-23.25
Arsenal v Manchester City,First Half,4.50,Mathieu DEBUCHY,Arsenal,0.88,-23.18
Arsenal v Manchester City,First Half,4.60,Mathieu DEBUCHY,Arsenal,0.53,-23.11
Arsenal v Manchester City,First Half,4.70,Mathieu DEBUCHY,Arsenal,0.19,-23.04
Arsenal v Manchester City,First Half,4.80,Mathieu DEBUCHY,Arsenal,-0.16,-22.97
Arsenal v Manchester City,First Half,4.90,Mathieu DEBUCHY,Arsenal,-0.52,-22.91
Arsenal v Manchester City,First Half,5.00,Mathieu DEBUCHY,Arsenal,-0.90,-22.87
Arsenal v Manchester City,First Half,5.10,Mathieu DEBUCHY,Arsenal,-1.31,-22.83
Arsenal v Manchester City,First Half,5.20,Mathieu DEBUCHY,Arsenal,-1.74,-22.81
Arsenal v Manchester City,First Half,5.30,Mathieu DEBUCHY,Arsenal,-2.19,-22.81
Arsenal v Manchester City,First Half,5.40,Mathieu DEBUCHY,Arsenal,-2.57,-22.78
Arsenal v Manchester City,First Half,5.50,Mathieu DEBUCHY,Arsenal,-2.87,-22.71
Arsenal v Manchester City,First Half,5.60,Mathieu DEBUCHY,Arsenal,-3.07,-22.61
Arsenal v Manchester City,First Half,5.70,Mathieu DEBUCHY,Arsenal,-3.17,-22.46
Arsenal v Manchester City,First Half,5.80,Mathieu DEBUCHY,Arsenal,-3.15,-22.27
Arsenal v Manchester City,First Half,5.90,Mathieu DEBUCHY,Arsenal,-3.00,-22.02
Arsenal v Manchester City,First Half,6.00,Mathieu DEBUCHY,Arsenal,-2.80,-21.75
Arsenal v Manchester City,First Half,6.10,Mathieu DEBUCHY,Arsenal,-2.56,-21.47
Arsenal v Manchester City,First Half,6.20,Mathieu DEBUCHY,Arsenal,-2.28,-21.16
Arsenal v Manchester City,First Half,6.30,Mathieu DEBUCHY,Arsenal,-1.96,-20.85
Arsenal v Manchester City,First Half,6.40,Mathieu DEBUCHY,Arsenal,-1.63,-20.54
Arsenal v Manchester City,First Half,6.50,Mathieu DEBUCHY,Arsenal,-1.28,-20.25
Arsenal v Manchester City,First Half,6.60,Mathieu DEBUCHY,Arsenal,-0.94,-19.97
Arsenal v Manchester City,First Half,6.70,Mathieu DEBUCHY,Arsenal,-0.59,-19.71
Arsenal v Manchester City,First Half,6.80,Mathieu DEBUCHY,Arsenal,-0.24,-19.48
Arsenal v Manchester City,First Half,6.90,Mathieu DEBUCHY,Arsenal,0.10,-19.28
Arsenal v Manchester City,First Half,7.00,Mathieu DEBUCHY,Arsenal,0.44,-19.08
Arsenal v Manchester City,First Half,7.10,Mathieu DEBUCHY,Arsenal,0.78,-18.90
Arsenal v Manchester City,First Half,7.20,Mathieu DEBUCHY,Arsenal,1.12,-18.72
Arsenal v Manchester City,First Half,7.30,Mathieu DEBUCHY,Arsenal,1.46,-18.55
Arsenal v Manchester City,First Half,7.40,Mathieu DEBUCHY,Arsenal,1.80,-18.38
Arsenal v Manchester City,First Half,7.50,Mathieu DEBUCHY,Arsenal,2.14,-18.22
Arsenal v Manchester City,First Half,7.60,Mathieu DEBUCHY,Arsenal,2.48,-18.06
Arsenal v Manchester City,First Half,7.70,Mathieu DEBUCHY,Arsenal,2.82,-17.91
Arsenal v Manchester City,First Half,7.80,Mathieu DEBUCHY,Arsenal,3.17,-17.75
Arsenal v Manchester City,First Half,7.90,Mathieu DEBUCHY,Arsenal,3.52,-17.60
Arsenal v Manchester City,First Half,8.00,Mathieu DEBUCHY,Arsenal,3.87,-17.45
Arsenal v Manchester City,First Half,8.10,Mathieu DEBUCHY,Arsenal,4.22,-17.30
Arsenal v Manchester City,First Half,8.20,Mathieu DEBUCHY,Arsenal,4.57,-17.15
Arsenal v Manchester City,First Half,8.30,Mathieu DEBUCHY,Arsenal,4.92,-17.01
Arsenal v Manchester City,First Half,8.40,Mathieu DEBUCHY,Arsenal,5.27,-16.89
Arsenal v Manchester City,First Half,8.50,Mathieu DEBUCHY,Arsenal,5.61,-16.80
Arsenal v Manchester City,First Half,8.60,Mathieu DEBUCHY,Arsenal,5.95,-16.74
Arsenal v Manchester City,First Half,8.70,Mathieu DEBUCHY,Arsenal,6.28,-16.72
Arsenal v Manchester City,First Half,8.80,Mathieu DEBUCHY,Arsenal,6.61,-16.74
Arsenal v Manchester City,First Half,8.90,Mathieu DEBUCHY,Arsenal,6.92,-16.81
Arsenal v Manchester City,First Half,9.00,Mathieu DEBUCHY,Arsenal,7.24,-16.89
Arsenal v Manchester City,First Half,9.10,Mathieu DEBUCHY,Arsenal,7.55,-16.98
Arsenal v Manchester City,First Half,9.20,Mathieu DEBUCHY,Arsenal,7.86,-17.09
Arsenal v Manchester City,First Half,9.30,Mathieu DEBUCHY,Arsenal,8.17,-17.21
Arsenal v Manchester City,First Half,9.40,Mathieu DEBUCHY,Arsenal,8.47,-17.34
Arsenal v Manchester City,First Half,9.50,Mathieu DEBUCHY,Arsenal,8.75,-17.49
Arsenal v Manchester City,First Half,9.60,Mathieu DEBUCHY,Arsenal,8.99,-17.65
Arsenal v Manchester City,First Half,9.70,Mathieu DEBUCHY,Arsenal,9.21,-17.82
Arsenal v Manchester City,First Half,9.80,Mathieu DEBUCHY,Arsenal,9.38,-18.02
Arsenal v Manchester City,First Half,9.90,Mathieu DEBUCHY,Arsenal,9.52,-18.22
Arsenal v Manchester City,First Half,10.00,Mathieu DEBUCHY,Arsenal,9.61,-18.45
Arsenal v Manchester City,First Half,10.10,Mathieu DEBUCHY,Arsenal,9.69,-18.68
Arsenal v Manchester City,First Half,10.20,Mathieu DEBUCHY,Arsenal,9.75,-18.92
Arsenal v Manchester City,First Half,10.30,Mathieu DEBUCHY,Arsenal,9.80,-19.16
Arsenal v Manchester City,First Half,10.40,Mathieu DEBUCHY,Arsenal,9.84,-19.41
Arsenal v Manchester City,First Half,10.50,Mathieu DEBUCHY,Arsenal,9.86,-19.66
Arsenal v Manchester City,First Half,10.60,Mathieu DEBUCHY,Arsenal,9.89,-19.92
Arsenal v Manchester City,First Half,10.70,Mathieu DEBUCHY,Arsenal,9.90,-20.18
Arsenal v Manchester City,First Half,10.80,Mathieu DEBUCHY,Arsenal,9.93,-20.42
Arsenal v Manchester City,First Half,10.90,Mathieu DEBUCHY,Arsenal,9.96,-20.64
Arsenal v Manchester City,First Half,11.00,Mathieu DEBUCHY,Arsenal,10.00,-20.84
Arsenal v Manchester City,First Half,11.10,Mathieu DEBUCHY,Arsenal,10.05,-21.02
Arsenal v Manchester City,First Half,11.20,Mathieu DEBUCHY,Arsenal,10.09,-21.15
Arsenal v Manchester City,First Half,11.30,Mathieu DEBUCHY,Arsenal,10.12,-21.22
Arsenal v Manchester City,First Half,11.40,Mathieu DEBUCHY,Arsenal,10.11,-21.24
Arsenal v Manchester City,First Half,11.50,Mathieu DEBUCHY,Arsenal,10.08,-21.22
Arsenal v Manchester City,First Half,11.60,Mathieu DEBUCHY,Arsenal,10.01,-21.16
Arsenal v Manchester City,First Half,11.70,Mathieu DEBUCHY,Arsenal,9.90,-21.04
Arsenal v Manchester City,First Half,11.80,Mathieu DEBUCHY,Arsenal,9.77,-20.91
Arsenal v Manchester City,First Half,11.90,Mathieu DEBUCHY,Arsenal,9.61,-20.75
Arsenal v Manchester City,First Half,12.00,Mathieu DEBUCHY,Arsenal,9.44,-20.58
Arsenal v Manchester City,First Half,12.10,Mathieu DEBUCHY,Arsenal,9.25,-20.40
Arsenal v Manchester City,First Half,12.20,Mathieu DEBUCHY,Arsenal,9.04,-20.20
Arsenal v Manchester City,First Half,12.30,Mathieu DEBUCHY,Arsenal,8.81,-20.00
Arsenal v Manchester City,First Half,12.40,Mathieu DEBUCHY,Arsenal,8.57,-19.76
Arsenal v Manchester City,First Half,12.50,Mathieu DEBUCHY,Arsenal,8.33,-19.49
Arsenal v Manchester City,First Half,12.60,Mathieu DEBUCHY,Arsenal,8.08,-19.18
Arsenal v Manchester City,First Half,12.70,Mathieu DEBUCHY,Arsenal,7.83,-18.83
Arsenal v Manchester City,First Half,12.80,Mathieu DEBUCHY,Arsenal,7.58,-18.43
Arsenal v Manchester City,First Half,12.90,Mathieu DEBUCHY,Arsenal,7.33,-17.99
Arsenal v Manchester City,First Half,13.00,Mathieu DEBUCHY,Arsenal,7.11,-17.55
Arsenal v Manchester City,First Half,13.10,Mathieu DEBUCHY,Arsenal,6.92,-17.11
Arsenal v Manchester City,First Half,13.20,Mathieu DEBUCHY,Arsenal,6.78,-16.68
Arsenal v Manchester City,First Half,13.30,Mathieu DEBUCHY,Arsenal,6.68,-16.27
Arsenal v Manchester City,First Half,13.40,Mathieu DEBUCHY,Arsenal,6.62,-15.87
Arsenal v Manchester City,First Half,13.50,Mathieu DEBUCHY,Arsenal,6.61,-15.49
Arsenal v Manchester City,First Half,13.60,Mathieu DEBUCHY,Arsenal,6.62,-15.14
Arsenal v Manchester City,First Half,13.70,Mathieu DEBUCHY,Arsenal,6.62,-14.83
Arsenal v Manchester City,First Half,13.80,Mathieu DEBUCHY,Arsenal,6.63,-14.55
Arsenal v Manchester City,First Half,13.90,Mathieu DEBUCHY,Arsenal,6.64,-14.32
Arsenal v Manchester City,First Half,14.00,Mathieu DEBUCHY,Arsenal,6.65,-14.12
Arsenal v Manchester City,First Half,14.10,Mathieu DEBUCHY,Arsenal,6.64,-13.97
Arsenal v Manchester City,First Half,14.20,Mathieu DEBUCHY,Arsenal,6.63,-13.84
Arsenal v Manchester City,First Half,14.30,Mathieu DEBUCHY,Arsenal,6.63,-13.73
Arsenal v Manchester City,First Half,14.40,Mathieu DEBUCHY,Arsenal,6.62,-13.65
Arsenal v Manchester City,First Half,14.50,Mathieu DEBUCHY,Arsenal,6.62,-13.58
Arsenal v Manchester City,First Half,14.60,Mathieu DEBUCHY,Arsenal,6.61,-13.52
Arsenal v Manchester City,First Half,14.70,Mathieu DEBUCHY,Arsenal,6.61,-13.48
Arsenal v Manchester City,First Half,14.80,Mathieu DEBUCHY,Arsenal,6.62,-13.47
Arsenal v Manchester City,First Half,14.90,Mathieu DEBUCHY,Arsenal,6.64,-13.50
Arsenal v Manchester City,First Half,15.00,Mathieu DEBUCHY,Arsenal,6.67,-13.56
Arsenal v Manchester City,First Half,15.10,Mathieu DEBUCHY,Arsenal,6.71,-13.66
Arsenal v Manchester City,First Half,15.20,Mathieu DEBUCHY,Arsenal,6.76,-13.80
Arsenal v Manchester City,First Half,15.30,Mathieu DEBUCHY,Arsenal,6.83,-13.97
Arsenal v Manchester City,First Half,15.40,Mathieu DEBUCHY,Arsenal,6.90,-14.15
Arsenal v Manchester City,First Half,15.50,Mathieu DEBUCHY,Arsenal,6.96,-14.33
Arsenal v Manchester City,First Half,15.60,Mathieu DEBUCHY,Arsenal,7.02,-14.50
Arsenal v Manchester City,First Half,15.70,Mathieu DEBUCHY,Arsenal,7.07,-14.67
Arsenal v Manchester City,First Half,15.80,Mathieu DEBUCHY,Arsenal,7.11,-14.82
Arsenal v Manchester City,First Half,15.90,Mathieu DEBUCHY,Arsenal,7.14,-14.95
Arsenal v Manchester City,First Half,16.00,Mathieu DEBUCHY,Arsenal,7.15,-15.09
Arsenal v Manchester City,First Half,16.10,Mathieu DEBUCHY,Arsenal,7.15,-15.23
Arsenal v Manchester City,First Half,16.20,Mathieu DEBUCHY,Arsenal,7.14,-15.39
Arsenal v Manchester City,First Half,16.30,Mathieu DEBUCHY,Arsenal,7.12,-15.55
Arsenal v Manchester City,First Half,16.40,Mathieu DEBUCHY,Arsenal,7.08,-15.72
Arsenal v Manchester City,First Half,16.50,Mathieu DEBUCHY,Arsenal,7.02,-15.90
Arsenal v Manchester City,First Half,16.60,Mathieu DEBUCHY,Arsenal,6.96,-16.09
Arsenal v Manchester City,First Half,16.70,Mathieu DEBUCHY,Arsenal,6.90,-16.29
Arsenal v Manchester City,First Half,16.80,Mathieu DEBUCHY,Arsenal,6.83,-16.48
Arsenal v Manchester City,First Half,16.90,Mathieu DEBUCHY,Arsenal,6.77,-16.68
Arsenal v Manchester City,First Half,17.00,Mathieu DEBUCHY,Arsenal,6.72,-16.88
Arsenal v Manchester City,First Half,17.10,Mathieu DEBUCHY,Arsenal,6.68,-17.08
Arsenal v Manchester City,First Half,17.20,Mathieu DEBUCHY,Arsenal,6.66,-17.28
Arsenal v Manchester City,First Half,17.30,Mathieu DEBUCHY,Arsenal,6.66,-17.48
Arsenal v Manchester City,First Half,17.40,Mathieu DEBUCHY,Arsenal,6.67,-17.67
Arsenal v Manchester City,First Half,17.50,Mathieu DEBUCHY,Arsenal,6.68,-17.84
Arsenal v Manchester City,First Half,17.60,Mathieu DEBUCHY,Arsenal,6.67,-17.97
Arsenal v Manchester City,First Half,17.70,Mathieu DEBUCHY,Arsenal,6.66,-18.06
Arsenal v Manchester City,First Half,17.80,Mathieu DEBUCHY,Arsenal,6.63,-18.11
Arsenal v Manchester City,First Half,17.90,Mathieu DEBUCHY,Arsenal,6.58,-18.12
Arsenal v Manchester City,First Half,18.00,Mathieu DEBUCHY,Arsenal,6.51,-18.08
Arsenal v Manchester City,First Half,18.10,Mathieu DEBUCHY,Arsenal,6.44,-18.02
Arsenal v Manchester City,First Half,18.20,Mathieu DEBUCHY,Arsenal,6.35,-17.94
Arsenal v Manchester City,First Half,18.30,Mathieu DEBUCHY,Arsenal,6.26,-17.85
Arsenal v Manchester City,First Half,18.40,Mathieu DEBUCHY,Arsenal,6.18,-17.76
Arsenal v Manchester City,First Half,18.50,Mathieu DEBUCHY,Arsenal,6.10,-17.67
Arsenal v Manchester City,First Half,18.60,Mathieu DEBUCHY,Arsenal,6.03,-17.58
Arsenal v Manchester City,First Half,18.70,Mathieu DEBUCHY,Arsenal,5.97,-17.51
Arsenal v Manchester City,First Half,18.80,Mathieu DEBUCHY,Arsenal,5.92,-17.44
Arsenal v Manchester City,First Half,18.90,Mathieu DEBUCHY,Arsenal,5.88,-17.39
Arsenal v Manchester City,First Half,19.00,Mathieu DEBUCHY,Arsenal,5.86,-17.32
Arsenal v Manchester City,First Half,19.10,Mathieu DEBUCHY,Arsenal,5.84,-17.22
Arsenal v Manchester City,First Half,19.20,Mathieu DEBUCHY,Arsenal,5.84,-17.09
Arsenal v Manchester City,First Half,19.30,Mathieu DEBUCHY,Arsenal,5.84,-16.93
Arsenal v Manchester City,First Half,19.40,Mathieu DEBUCHY,Arsenal,5.86,-16.74
Arsenal v Manchester City,First Half,19.50,Mathieu DEBUCHY,Arsenal,5.89,-16.50
Arsenal v Manchester City,First Half,19.60,Mathieu DEBUCHY,Arsenal,5.92,-16.25
Arsenal v Manchester City,First Half,19.70,Mathieu DEBUCHY,Arsenal,5.96,-15.98
Arsenal v Manchester City,First Half,19.80,Mathieu DEBUCHY,Arsenal,6.00,-15.71
Arsenal v Manchester City,First Half,19.90,Mathieu DEBUCHY,Arsenal,6.00,-15.43
Arsenal v Manchester City,First Half,20.00,Mathieu DEBUCHY,Arsenal,5.97,-15.17
Arsenal v Manchester City,First Half,20.10,Mathieu DEBUCHY,Arsenal,5.88,-14.92
Arsenal v Manchester City,First Half,20.20,Mathieu DEBUCHY,Arsenal,5.74,-14.69
Arsenal v Manchester City,First Half,20.30,Mathieu DEBUCHY,Arsenal,5.55,-14.47
Arsenal v Manchester City,First Half,20.40,Mathieu DEBUCHY,Arsenal,5.29,-14.28
Arsenal v Manchester City,First Half,20.50,Mathieu DEBUCHY,Arsenal,5.01,-14.10
Arsenal v Manchester City,First Half,20.60,Mathieu DEBUCHY,Arsenal,4.71,-13.92
Arsenal v Manchester City,First Half,20.70,Mathieu DEBUCHY,Arsenal,4.39,-13.75
Arsenal v Manchester City,First Half,20.80,Mathieu DEBUCHY,Arsenal,4.06,-13.58
Arsenal v Manchester City,First Half,20.90,Mathieu DEBUCHY,Arsenal,3.74,-13.42
Arsenal v Manchester City,First Half,21.00,Mathieu DEBUCHY,Arsenal,3.42,-13.26
Arsenal v Manchester City,First Half,21.10,Mathieu DEBUCHY,Arsenal,3.12,-13.11
Arsenal v Manchester City,First Half,21.20,Mathieu DEBUCHY,Arsenal,2.83,-12.96
Arsenal v Manchester City,First Half,21.30,Mathieu DEBUCHY,Arsenal,2.56,-12.80
Arsenal v Manchester City,First Half,21.40,Mathieu DEBUCHY,Arsenal,2.28,-12.66
Arsenal v Manchester City,First Half,21.50,Mathieu DEBUCHY,Arsenal,1.99,-12.53
Arsenal v Manchester City,First Half,21.60,Mathieu DEBUCHY,Arsenal,1.70,-12.41
Arsenal v Manchester City,First Half,21.70,Mathieu DEBUCHY,Arsenal,1.40,-12.30
Arsenal v Manchester City,First Half,21.80,Mathieu DEBUCHY,Arsenal,1.09,-12.21
Arsenal v Manchester City,First Half,21.90,Mathieu DEBUCHY,Arsenal,0.76,-12.12
Arsenal v Manchester City,First Half,22.00,Mathieu DEBUCHY,Arsenal,0.40,-12.05
Arsenal v Manchester City,First Half,22.10,Mathieu DEBUCHY,Arsenal,0.00,-11.99
Arsenal v Manchester City,First Half,22.20,Mathieu DEBUCHY,Arsenal,-0.45,-11.94
Arsenal v Manchester City,First Half,22.30,Mathieu DEBUCHY,Arsenal,-0.94,-11.90
Arsenal v Manchester City,First Half,22.40,Mathieu DEBUCHY,Arsenal,-1.49,-11.88
Arsenal v Manchester City,First Half,22.50,Mathieu DEBUCHY,Arsenal,-2.08,-11.86
Arsenal v Manchester City,First Half,22.60,Mathieu DEBUCHY,Arsenal,-2.67,-11.85
Arsenal v Manchester City,First Half,22.70,Mathieu DEBUCHY,Arsenal,-3.23,-11.84
Arsenal v Manchester City,First Half,22.80,Mathieu DEBUCHY,Arsenal,-3.78,-11.84
Arsenal v Manchester City,First Half,22.90,Mathieu DEBUCHY,Arsenal,-4.29,-11.83
Arsenal v Manchester City,First Half,23.00,Mathieu DEBUCHY,Arsenal,-4.77,-11.83
Arsenal v Manchester City,First Half,23.10,Mathieu DEBUCHY,Arsenal,-5.20,-11.83
Arsenal v Manchester City,First Half,23.20,Mathieu DEBUCHY,Arsenal,-5.59,-11.84
Arsenal v Manchester City,First Half,23.30,Mathieu DEBUCHY,Arsenal,-5.93,-11.85
Arsenal v Manchester City,First Half,23.40,Mathieu DEBUCHY,Arsenal,-6.23,-11.88
Arsenal v Manchester City,First Half,23.50,Mathieu DEBUCHY,Arsenal,-6.47,-11.92
Arsenal v Manchester City,First Half,23.60,Mathieu DEBUCHY,Arsenal,-6.66,-11.98
Arsenal v Manchester City,First Half,23.70,Mathieu DEBUCHY,Arsenal,-6.80,-12.04
Arsenal v Manchester City,First Half,23.80,Mathieu DEBUCHY,Arsenal,-6.92,-12.11
Arsenal v Manchester City,First Half,23.90,Mathieu DEBUCHY,Arsenal,-7.02,-12.19
Arsenal v Manchester City,First Half,24.00,Mathieu DEBUCHY,Arsenal,-7.09,-12.27
Arsenal v Manchester City,First Half,24.10,Mathieu DEBUCHY,Arsenal,-7.14,-12.38
Arsenal v Manchester City,First Half,24.20,Mathieu DEBUCHY,Arsenal,-7.17,-12.50
Arsenal v Manchester City,First Half,24.30,Mathieu DEBUCHY,Arsenal,-7.17,-12.66
Arsenal v Manchester City,First Half,24.40,Mathieu DEBUCHY,Arsenal,-7.15,-12.83
Arsenal v Manchester City,First Half,24.50,Mathieu DEBUCHY,Arsenal,-7.11,-13.03
Arsenal v Manchester City,First Half,24.60,Mathieu DEBUCHY,Arsenal,-7.04,-13.27
Arsenal v Manchester City,First Half,24.70,Mathieu DEBUCHY,Arsenal,-6.96,-13.49
Arsenal v Manchester City,First Half,24.80,Mathieu DEBUCHY,Arsenal,-6.84,-13.71
Arsenal v Manchester City,First Half,24.90,Mathieu DEBUCHY,Arsenal,-6.71,-13.91
Arsenal v Manchester City,First Half,25.00,Mathieu DEBUCHY,Arsenal,-6.55,-14.09
Arsenal v Manchester City,First Half,25.10,Mathieu DEBUCHY,Arsenal,-6.37,-14.26
Arsenal v Manchester City,First Half,25.20,Mathieu DEBUCHY,Arsenal,-6.17,-14.40
Arsenal v Manchester City,First Half,25.30,Mathieu DEBUCHY,Arsenal,-5.94,-14.54
Arsenal v Manchester City,First Half,25.40,Mathieu DEBUCHY,Arsenal,-5.69,-14.69
Arsenal v Manchester City,First Half,25.50,Mathieu DEBUCHY,Arsenal,-5.41,-14.85
Arsenal v Manchester City,First Half,25.60,Mathieu DEBUCHY,Arsenal,-5.11,-15.03
Arsenal v Manchester City,First Half,25.70,Mathieu DEBUCHY,Arsenal,-4.79,-15.22
Arsenal v Manchester City,First Half,25.80,Mathieu DEBUCHY,Arsenal,-4.44,-15.42
Arsenal v Manchester City,First Half,25.90,Mathieu DEBUCHY,Arsenal,-4.13,-15.63
Arsenal v Manchester City,First Half,26.00,Mathieu DEBUCHY,Arsenal,-3.85,-15.84
Arsenal v Manchester City,First Half,26.10,Mathieu DEBUCHY,Arsenal,-3.62,-16.05
Arsenal v Manchester City,First Half,26.20,Mathieu DEBUCHY,Arsenal,-3.44,-16.25
Arsenal v Manchester City,First Half,26.30,Mathieu DEBUCHY,Arsenal,-3.32,-16.46
Arsenal v Manchester City,First Half,26.40,Mathieu DEBUCHY,Arsenal,-3.26,-16.66
Arsenal v Manchester City,First Half,26.50,Mathieu DEBUCHY,Arsenal,-3.22,-16.86
Arsenal v Manchester City,First Half,26.60,Mathieu DEBUCHY,Arsenal,-3.20,-17.06
Arsenal v Manchester City,First Half,26.70,Mathieu DEBUCHY,Arsenal,-3.21,-17.26
Arsenal v Manchester City,First Half,26.80,Mathieu DEBUCHY,Arsenal,-3.23,-17.47
Arsenal v Manchester City,First Half,26.90,Mathieu DEBUCHY,Arsenal,-3.26,-17.70
Arsenal v Manchester City,First Half,27.00,Mathieu DEBUCHY,Arsenal,-3.29,-17.94
Arsenal v Manchester City,First Half,27.10,Mathieu DEBUCHY,Arsenal,-3.34,-18.20
Arsenal v Manchester City,First Half,27.20,Mathieu DEBUCHY,Arsenal,-3.38,-18.48
Arsenal v Manchester City,First Half,27.30,Mathieu DEBUCHY,Arsenal,-3.43,-18.79
Arsenal v Manchester City,First Half,27.40,Mathieu DEBUCHY,Arsenal,-3.47,-19.09
Arsenal v Manchester City,First Half,27.50,Mathieu DEBUCHY,Arsenal,-3.50,-19.39
Arsenal v Manchester City,First Half,27.60,Mathieu DEBUCHY,Arsenal,-3.52,-19.69
Arsenal v Manchester City,First Half,27.70,Mathieu DEBUCHY,Arsenal,-3.53,-19.98
Arsenal v Manchester City,First Half,27.80,Mathieu DEBUCHY,Arsenal,-3.52,-20.26
Arsenal v Manchester City,First Half,27.90,Mathieu DEBUCHY,Arsenal,-3.50,-20.53
Arsenal v Manchester City,First Half,28.00,Mathieu DEBUCHY,Arsenal,-3.45,-20.79
Arsenal v Manchester City,First Half,28.10,Mathieu DEBUCHY,Arsenal,-3.38,-21.02
Arsenal v Manchester City,First Half,28.20,Mathieu DEBUCHY,Arsenal,-3.28,-21.24
Arsenal v Manchester City,First Half,28.30,Mathieu DEBUCHY,Arsenal,-3.16,-21.43
Arsenal v Manchester City,First Half,28.40,Mathieu DEBUCHY,Arsenal,-3.01,-21.61
Arsenal v Manchester City,First Half,28.50,Mathieu DEBUCHY,Arsenal,-2.82,-21.76
Arsenal v Manchester City,First Half,28.60,Mathieu DEBUCHY,Arsenal,-2.63,-21.90
Arsenal v Manchester City,First Half,28.70,Mathieu DEBUCHY,Arsenal,-2.43,-22.05
Arsenal v Manchester City,First Half,28.80,Mathieu DEBUCHY,Arsenal,-2.22,-22.20
